date,timestamp,display_location,location_name,station_name,monitoring_point_id,station_code,city,district,province,country,latitude,longitude,pH,DO,BOD,COD,SS,TN,TP,temperature,EC,Turbidity,Chlorophyll_a,Fecal_Coliform,E_coli,Alkalinity,Hardness,Ammonia_N,Nitrate_N,Phosphate_P,the_geom,OBJECTID,MGTNO,IVSTG_GB,IVSTG_SPOT,IVSTG_DT,RGD_DT,MODI_DT,OPERT_MTH,USE_YN,region,source,x,y
2026-06-26,2026-06-26 10:46:32,"Koesan 48, Chungcheongbuk-do, South Korea","Koesan 48, Chungcheongbuk-do, South Korea",Koesan 48,W-4,WJ2013E006,Koesan,,Chungcheongbuk-do,South Korea,36.92922999984219,127.74719999991514,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,3562,WJ2013E006,IV05,W-4,,,,GE02,Y,"Koesan 48, Chungcheongbuk-do, South Korea",Korean Water Quality API,1022015.2706,1881235.1858
2026-06-26,2026-06-26 10:46:31,"Koesan 49, Chungcheongbuk-do, South Korea","Koesan 49, Chungcheongbuk-do, South Korea",Koesan 49,W-5,WJ2013E006,Koesan,,Chungcheongbuk-do,South Korea,36.954839999712384,127.78318999945876,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,3288,WJ2013E006,IV05,W-5,,,,GE02,Y,"Koesan 49, Chungcheongbuk-do, South Korea",Korean Water Quality API,1025212.0549,1884085.0819
2026-06-26,2026-06-26 10:46:34,"Seoseok 40, Gangwon-do, South Korea","Seoseok 40, Gangwon-do, South Korea",Seoseok 40,W-10,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.59261000014215,128.31729000045087,6.8,8.4,1.4,3.1,11.0,1.6,0.18,14.4,200.0,3.6,3.2,37.0,8.0,53.6,60.4,0.25,0.9,0.16,,4910,WJ2013E007,IV05,W-10,,,,GE02,Y,"Seoseok 40, Gangwon-do, South Korea",Korean Water Quality API,1072151.6421,1955114.7409
2026-06-26,2026-06-26 10:46:34,"Seoseok 41, Gangwon-do, South Korea","Seoseok 41, Gangwon-do, South Korea",Seoseok 41,W-1,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.48791999997271,128.19928999988926,7.1,7.6,1.7,3.9,7.0,1.6,0.14,17.9,192.0,2.4,3.6,25.0,18.0,48.0,66.4,0.25,1.08,0.12,,4996,WJ2013E007,IV05,W-1,,,,GE02,Y,"Seoseok 41, Gangwon-do, South Korea",Korean Water Quality API,1061820.6528,1943415.7395
2026-06-26,2026-06-26 10:46:33,"Seoseok 42, Gangwon-do, South Korea","Seoseok 42, Gangwon-do, South Korea",Seoseok 42,W-2,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.49700699966612,128.22817700047028,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,4351,WJ2013E007,IV05,W-2,,,,GE03,Y,"Seoseok 42, Gangwon-do, South Korea",Korean Water Quality API,1064366.6411,1944443.2572
2026-06-26,2026-06-26 10:46:32,"Seoseok 43, Gangwon-do, South Korea","Seoseok 43, Gangwon-do, South Korea",Seoseok 43,W-3,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.5209999997974,128.21930000039583,6.95,7.6,2.3,4.3,14.0,2.05,0.18,16.5,206.0,2.4,4.4,13.0,14.0,57.8,64.0,0.49,1.44,0.16,,3893,WJ2013E007,IV05,W-3,,,,GE02,Y,"Seoseok 43, Gangwon-do, South Korea",Korean Water Quality API,1063561.6059,1947099.129
2026-06-26,2026-06-26 10:46:32,"Seoseok 44, Gangwon-do, South Korea","Seoseok 44, Gangwon-do, South Korea",Seoseok 44,W-4,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.533879999597225,128.21395000048696,7.15,7.2,2.0,2.7,14.0,2.05,0.14,17.9,204.0,1.8,4.0,31.0,18.0,57.8,66.4,0.49,1.26,0.12,,3517,WJ2013E007,IV05,W-4,,,,GE02,Y,"Seoseok 44, Gangwon-do, South Korea",Korean Water Quality API,1063077.9948,1948524.5042
2026-06-26,2026-06-26 10:46:31,"Seoseok 45, Gangwon-do, South Korea","Seoseok 45, Gangwon-do, South Korea",Seoseok 45,W-5,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.53473999992019,128.21363999991354,6.85,7.2,1.7,3.5,12.0,1.75,0.1,15.1,202.0,1.8,3.6,40.0,10.0,55.0,61.6,0.33,1.08,0.08,,3261,WJ2013E007,IV05,W-5,,,,GE02,Y,"Seoseok 45, Gangwon-do, South Korea",Korean Water Quality API,1063049.8816,1948619.7095
2026-06-26,2026-06-26 10:46:31,"Seoseok 46, Gangwon-do, South Korea","Seoseok 46, Gangwon-do, South Korea",Seoseok 46,W-6,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.55007999998446,128.21517999953466,7.25,7.4,2.6,4.3,12.0,1.75,0.18,14.4,218.0,2.1,4.8,31.0,8.0,55.0,60.4,0.33,1.62,0.16,,3059,WJ2013E007,IV05,W-6,,,,GE02,Y,"Seoseok 46, Gangwon-do, South Korea",Korean Water Quality API,1063172.9965,1950322.65
2026-06-26,2026-06-26 10:46:31,"Seoseok 47, Gangwon-do, South Korea","Seoseok 47, Gangwon-do, South Korea",Seoseok 47,W-7,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.56850000025836,128.23203000042517,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,2928,WJ2013E007,IV05,W-7,,,,GE02,Y,"Seoseok 47, Gangwon-do, South Korea",Korean Water Quality API,1064645.4878,1952377.7342
2026-06-26,2026-06-26 10:46:31,"Seoseok 48, Gangwon-do, South Korea","Seoseok 48, Gangwon-do, South Korea",Seoseok 48,W-8,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.57464999964475,128.2535999997525,6.85,7.2,1.7,3.5,12.0,1.75,0.1,15.1,202.0,1.8,3.6,40.0,10.0,55.0,61.6,0.33,1.08,0.08,,2841,WJ2013E007,IV05,W-8,,,,GE02,Y,"Seoseok 48, Gangwon-do, South Korea",Korean Water Quality API,1066544.8876,1953075.1131
2026-06-26,2026-06-26 10:46:31,"Seoseok 49, Gangwon-do, South Korea","Seoseok 49, Gangwon-do, South Korea",Seoseok 49,W-9,WJ2013E007,Seoseok,,Gangwon-do,South Korea,37.59243999980716,128.30982999968342,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,2778,WJ2013E007,IV05,W-9,,,,GE02,Y,"Seoseok 49, Gangwon-do, South Korea",Korean Water Quality API,1071493.2128,1955090.1746
2026-06-26,2026-06-26 10:46:28,"Koesan 50, Chungcheongbuk-do, South Korea","Koesan 50, Chungcheongbuk-do, South Korea",Koesan 50,GW-1,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,37.00131235957378,127.80603954697409,7.05,7.4,1.4,3.5,14.0,2.05,0.1,17.2,190.0,2.1,3.2,22.0,16.0,57.8,65.2,0.49,0.9,0.08,,825,WJ2014B001,IV07,GW-1,,,,GE02,Y,"Koesan 50, Chungcheongbuk-do, South Korea",Korean Water Quality API,1027229.7633,1889246.7019
2026-06-26,2026-06-26 10:46:28,"Koesan 51, Chungcheongbuk-do, South Korea","Koesan 51, Chungcheongbuk-do, South Korea",Koesan 51,GW-2,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.99221651912226,127.80939948493516,7.1,7.6,1.7,3.9,7.0,1.6,0.14,17.9,192.0,2.4,3.6,25.0,18.0,48.0,66.4,0.25,1.08,0.12,,826,WJ2014B001,IV07,GW-2,,,,GE02,Y,"Koesan 51, Chungcheongbuk-do, South Korea",Korean Water Quality API,1027531.9924,1888238.6335
2026-06-26,2026-06-26 10:46:28,"Koesan 52, Chungcheongbuk-do, South Korea","Koesan 52, Chungcheongbuk-do, South Korea",Koesan 52,GW-3,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.98612131295285,127.81255935682526,7.15,7.8,2.0,4.3,8.0,1.75,0.18,18.6,194.0,2.7,4.0,28.0,20.0,49.4,67.6,0.33,1.26,0.16,,827,WJ2014B001,IV07,GW-3,,,,GE02,Y,"Koesan 52, Chungcheongbuk-do, South Korea",Korean Water Quality API,1027815.3945,1887563.3892
2026-06-26,2026-06-26 10:46:28,"Koesan 53, Chungcheongbuk-do, South Korea","Koesan 53, Chungcheongbuk-do, South Korea",Koesan 53,GW-4,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.98695537599547,127.82140848169006,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,828,WJ2014B001,IV07,GW-4,,,,GE02,Y,"Koesan 53, Chungcheongbuk-do, South Korea",Korean Water Quality API,1028602.589,1887658.5359
2026-06-26,2026-06-26 10:46:28,"Koesan 54, Chungcheongbuk-do, South Korea","Koesan 54, Chungcheongbuk-do, South Korea",Koesan 54,W-1,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.99202157998517,127.81142129608016,6.9,8.2,2.0,2.3,11.0,1.6,0.1,15.1,214.0,3.3,4.0,13.0,10.0,53.6,61.6,0.25,1.26,0.08,,822,WJ2014B001,IV05,W-1,,,,GE02,Y,"Koesan 54, Chungcheongbuk-do, South Korea",Korean Water Quality API,1027711.975,1888217.5947
2026-06-26,2026-06-26 10:46:28,"Koesan 55, Chungcheongbuk-do, South Korea","Koesan 55, Chungcheongbuk-do, South Korea",Koesan 55,W-2,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.988089528469885,127.80196381899839,7.0,8.0,2.6,3.9,11.0,1.6,0.14,15.8,198.0,3.0,4.8,22.0,12.0,53.6,62.8,0.25,1.62,0.12,,934,WJ2014B001,IV05,W-2,,,,GE01,Y,"Koesan 55, Chungcheongbuk-do, South Korea",Korean Water Quality API,1026871.7778,1887778.6879
2026-06-26,2026-06-26 10:46:28,"Koesan 56, Chungcheongbuk-do, South Korea","Koesan 56, Chungcheongbuk-do, South Korea",Koesan 56,W-3,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.97897101231574,127.80371541280276,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,823,WJ2014B001,IV05,W-3,,,,GE02,Y,"Koesan 56, Chungcheongbuk-do, South Korea",Korean Water Quality API,1027030.8784,1886767.6358
2026-06-26,2026-06-26 10:46:28,"Koesan 57, Chungcheongbuk-do, South Korea","Koesan 57, Chungcheongbuk-do, South Korea",Koesan 57,W-4,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.97916706796835,127.80798299601696,7.0,7.2,2.6,3.1,13.0,1.9,0.18,16.5,218.0,1.8,4.8,19.0,14.0,56.4,64.0,0.41,1.62,0.16,,824,WJ2014B001,IV05,W-4,,,,GE02,Y,"Koesan 57, Chungcheongbuk-do, South Korea",Korean Water Quality API,1027410.6269,1886790.6045
2026-06-26,2026-06-26 10:46:28,"Koesan 58, Chungcheongbuk-do, South Korea","Koesan 58, Chungcheongbuk-do, South Korea",Koesan 58,W-5,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.98142227227654,127.81779759037319,7.05,8.2,1.4,4.3,12.0,1.75,0.18,16.5,200.0,3.3,3.2,25.0,14.0,55.0,64.0,0.33,0.9,0.16,,935,WJ2014B001,IV05,W-5,,,,GE01,Y,"Koesan 58, Chungcheongbuk-do, South Korea",Korean Water Quality API,1028283.298,1887043.6513
2026-06-26,2026-06-26 10:46:28,"Koesan 59, Chungcheongbuk-do, South Korea","Koesan 59, Chungcheongbuk-do, South Korea",Koesan 59,W-6,WJ2014B001,Koesan,,Chungcheongbuk-do,South Korea,36.97075584974762,127.84968572029314,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,936,WJ2014B001,IV05,W-6,,,,GE04,Y,"Koesan 59, Chungcheongbuk-do, South Korea",Korean Water Quality API,1031125.6257,1885870.3334
2026-06-26,2026-06-26 10:46:33,"Koesan 60, Chungcheongbuk-do, South Korea","Koesan 60, Chungcheongbuk-do, South Korea",Koesan 60,W-2,WJ2014B004,Koesan,,Chungcheongbuk-do,South Korea,37.01222221960072,127.95611110038836,6.95,7.6,2.3,4.3,14.0,2.05,0.18,16.5,206.0,2.4,4.4,13.0,14.0,57.8,64.0,0.49,1.44,0.16,,4373,WJ2014B004,IV05,W-2,,,,GE01,Y,"Koesan 60, Chungcheongbuk-do, South Korea",Korean Water Quality API,1040576.5944,1890510.429
2026-06-26,2026-06-26 10:46:32,"Koesan 61, Chungcheongbuk-do, South Korea","Koesan 61, Chungcheongbuk-do, South Korea",Koesan 61,W-3,WJ2014B004,Koesan,,Chungcheongbuk-do,South Korea,37.019910000104936,127.94721000014778,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,3930,WJ2014B004,IV05,W-3,,,,GE02,Y,"Koesan 61, Chungcheongbuk-do, South Korea",Korean Water Quality API,1039780.7218,1891359.5112
2026-06-26,2026-06-26 10:46:32,"Koesan 62, Chungcheongbuk-do, South Korea","Koesan 62, Chungcheongbuk-do, South Korea",Koesan 62,W-4,WJ2014B004,Koesan,,Chungcheongbuk-do,South Korea,37.01842800044101,127.92344299981927,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,3511,WJ2014B004,IV05,W-4,,,,GE02,Y,"Koesan 62, Chungcheongbuk-do, South Korea",Korean Water Quality API,1037667.2937,1891185.4347
2026-06-26,2026-06-26 10:46:33,"Santyoku 12, Gangwon-do, South Korea","Santyoku 12, Gangwon-do, South Korea",Santyoku 12,W-2,WJ2014C001,Santyoku,,Gangwon-do,South Korea,37.43277000017347,129.17884999985628,7.2,7.2,2.3,3.9,11.0,1.6,0.14,13.7,216.0,1.8,4.4,28.0,6.0,53.6,59.2,0.25,1.44,0.12,,4438,WJ2014C001,IV05,W-2,,,,GE02,Y,"Santyoku 12, Gangwon-do, South Korea",Korean Water Quality API,1148532.222,1938390.6088
2026-06-26,2026-06-26 10:46:32,"Santyoku 13, Gangwon-do, South Korea","Santyoku 13, Gangwon-do, South Korea",Santyoku 13,W-3,WJ2014C001,Santyoku,,Gangwon-do,South Korea,37.432430000258286,129.186069999601,7.0,7.2,2.6,3.1,13.0,1.9,0.18,16.5,218.0,1.8,4.8,19.0,14.0,56.4,64.0,0.41,1.62,0.16,,3974,WJ2014C001,IV05,W-3,,,,GE02,Y,"Santyoku 13, Gangwon-do, South Korea",Korean Water Quality API,1149171.7176,1938364.2898
2026-06-26,2026-06-26 10:46:34,"Kosong 1, Gangwon-do, South Korea","Kosong 1, Gangwon-do, South Korea",Kosong 1,W-1,WJ2014E001,Kosong,,Gangwon-do,South Korea,38.40062199995596,128.4771269996952,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,4998,WJ2014E001,IV05,W-1,,,,GE02,Y,"Kosong 1, Gangwon-do, South Korea",Korean Water Quality API,1085321.2908,2044903.3027
2026-06-26,2026-06-26 10:46:33,"Kosong 2, Gangwon-do, South Korea","Kosong 2, Gangwon-do, South Korea",Kosong 2,W-2,WJ2014E001,Kosong,,Gangwon-do,South Korea,38.38392000001715,128.49389999954374,7.25,7.4,2.6,4.3,12.0,1.75,0.18,14.4,218.0,2.1,4.8,31.0,8.0,55.0,60.4,0.33,1.62,0.16,,4409,WJ2014E001,IV05,W-2,,,,GE02,Y,"Kosong 2, Gangwon-do, South Korea",Korean Water Quality API,1086805.886,2043065.6424
2026-06-26,2026-06-26 10:46:34,"Kang-neung 13, Gangwon-do, South Korea","Kang-neung 13, Gangwon-do, South Korea",Kang-neung 13,W-1,WJ2014E002,Kang-neung,,Gangwon-do,South Korea,37.65233999984436,128.5833800001142,7.05,7.4,1.4,3.5,14.0,2.05,0.1,17.2,190.0,2.1,3.2,22.0,16.0,57.8,65.2,0.49,0.9,0.08,,4995,WJ2014E002,IV05,W-1,,,,GE02,Y,"Kang-neung 13, Gangwon-do, South Korea",Korean Water Quality API,1095566.6145,1961979.5076
2026-06-26,2026-06-26 10:46:33,"Kang-neung 14, Gangwon-do, South Korea","Kang-neung 14, Gangwon-do, South Korea",Kang-neung 14,W-2,WJ2014E002,Kang-neung,,Gangwon-do,South Korea,37.652119999812705,128.58623999956404,7.25,7.4,2.6,4.3,12.0,1.75,0.18,14.4,218.0,2.1,4.8,31.0,8.0,55.0,60.4,0.33,1.62,0.16,,4349,WJ2014E002,IV05,W-2,,,,GE02,Y,"Kang-neung 14, Gangwon-do, South Korea",Korean Water Quality API,1095819.1899,1961958.0168
2026-06-26,2026-06-26 10:46:31,"Kang-neung 15, Gangwon-do, South Korea","Kang-neung 15, Gangwon-do, South Korea",Kang-neung 15,W-6,WJ2014E002,Kang-neung,,Gangwon-do,South Korea,37.66058999992274,128.65692000037475,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,3057,WJ2014E002,IV05,W-6,,,,GE02,Y,"Kang-neung 15, Gangwon-do, South Korea",Korean Water Quality API,1102042.6165,1962972.3421
2026-06-26,2026-06-26 10:46:31,"Kang-neung 16, Gangwon-do, South Korea","Kang-neung 16, Gangwon-do, South Korea",Kang-neung 16,W-7,WJ2014E002,Kang-neung,,Gangwon-do,South Korea,37.66824000027329,128.66359999962256,7.1,7.6,1.7,3.9,7.0,1.6,0.14,17.9,192.0,2.4,3.6,25.0,18.0,48.0,66.4,0.25,1.08,0.12,,2926,WJ2014E002,IV05,W-7,,,,GE02,Y,"Kang-neung 16, Gangwon-do, South Korea",Korean Water Quality API,1102621.292,1963828.4129
2026-06-26,2026-06-26 10:46:32,"Koesan 1, Chungcheongbuk-do, South Korea","Koesan 1, Chungcheongbuk-do, South Korea",Koesan 1,W3-2,WJ2015B005,Koesan,,Chungcheongbuk-do,South Korea,36.7754317787258,127.8740447968969,7.25,8.2,2.6,2.7,10.0,2.05,0.14,13.7,198.0,3.3,4.8,34.0,6.0,52.2,59.2,0.49,1.62,0.12,,3859,WJ2015B005,IV05,W3-2,,,,GE04,Y,"Koesan 1, Chungcheongbuk-do, South Korea",Korean Water Quality API,1033378.7216,1864210.9684
2026-06-26,2026-06-26 10:46:32,"Koesan 1, Chungcheongbuk-do, South Korea","Koesan 1, Chungcheongbuk-do, South Korea",Koesan 1,W3-3,WJ2015B005,Koesan,,Chungcheongbuk-do,South Korea,36.763641983094224,127.8548171963848,7.1,7.6,1.7,3.9,7.0,1.6,0.14,17.9,192.0,2.4,3.6,25.0,18.0,48.0,66.4,0.25,1.08,0.12,,3856,WJ2015B005,IV05,W3-3,,,,GE04,Y,"Koesan 1, Chungcheongbuk-do, South Korea",Korean Water Quality API,1031667.7455,1862896.5979
2026-06-26,2026-06-26 10:46:32,"Koesan 1, Chungcheongbuk-do, South Korea","Koesan 1, Chungcheongbuk-do, South Korea",Koesan 1,W3-4,WJ2015B005,Koesan,,Chungcheongbuk-do,South Korea,36.76592206003507,127.84307541715734,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,3853,WJ2015B005,IV05,W3-4,,,,GE04,Y,"Koesan 1, Chungcheongbuk-do, South Korea",Korean Water Quality API,1030618.8713,1863145.7055
2026-06-26,2026-06-26 10:46:32,"Koesan 1, Chungcheongbuk-do, South Korea","Koesan 1, Chungcheongbuk-do, South Korea",Koesan 1,W3-5,WJ2015B005,Koesan,,Chungcheongbuk-do,South Korea,36.77017939790995,127.85234981921874,6.85,8.0,1.7,4.3,10.0,2.05,0.18,14.4,212.0,3.0,3.6,10.0,8.0,52.2,60.4,0.49,1.08,0.16,,3851,WJ2015B005,IV05,W3-5,,,,GE04,Y,"Koesan 1, Chungcheongbuk-do, South Korea",Korean Water Quality API,1031444.8597,1863620.9766
2026-06-26,2026-06-26 10:46:33,"Wonju 74, Gangwon-do, South Korea","Wonju 74, Gangwon-do, South Korea",Wonju 74,W-2,WJ2015E001,Wonju,,Gangwon-do,South Korea,37.3968684392889,127.98742340264452,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,4527,WJ2015E001,IV05,W-2,,,,GE04,Y,"Wonju 74, Gangwon-do, South Korea",Korean Water Quality API,1043142.7129,1933196.1876
2026-06-26,2026-06-26 10:46:32,"Wonju 75, Gangwon-do, South Korea","Wonju 75, Gangwon-do, South Korea",Wonju 75,W-3,WJ2015E001,Wonju,,Gangwon-do,South Korea,37.402629004791336,127.99211837504893,7.2,7.4,2.3,3.1,7.0,1.6,0.18,18.6,206.0,2.1,4.4,34.0,20.0,48.0,67.6,0.25,1.44,0.16,,4058,WJ2015E001,IV05,W-3,,,,GE04,Y,"Wonju 75, Gangwon-do, South Korea",Korean Water Quality API,1043554.9419,1933837.4328
2026-06-26,2026-06-26 10:46:32,"Wonju 76, Gangwon-do, South Korea","Wonju 76, Gangwon-do, South Korea",Wonju 76,W-4,WJ2015E001,Wonju,,Gangwon-do,South Korea,37.4162238458079,127.99914330605884,6.95,7.8,2.3,3.5,10.0,2.05,0.1,15.1,196.0,2.7,4.4,19.0,10.0,52.2,61.6,0.49,1.44,0.08,,3663,WJ2015E001,IV05,W-4,,,,GE04,Y,"Wonju 76, Gangwon-do, South Korea",Korean Water Quality API,1044168.7052,1935348.9393
2026-06-26,2026-06-26 10:46:31,"Wonju 77, Gangwon-do, South Korea","Wonju 77, Gangwon-do, South Korea",Wonju 77,W-5,WJ2015E001,Wonju,,Gangwon-do,South Korea,37.431024592748905,128.01363398956008,7.15,7.2,2.0,2.7,14.0,2.05,0.14,17.9,204.0,1.8,4.0,31.0,18.0,57.8,66.4,0.49,1.26,0.12,,3367,WJ2015E001,IV05,W-5,,,,GE04,Y,"Wonju 77, Gangwon-do, South Korea",Korean Water Quality API,1045442.0349,1936997.8555
2026-06-26,2026-06-26 10:46:31,"Wonju 78, Gangwon-do, South Korea","Wonju 78, Gangwon-do, South Korea",Wonju 78,W-6,WJ2015E001,Wonju,,Gangwon-do,South Korea,37.43886076041206,128.03408755025956,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,3138,WJ2015E001,IV05,W-6,,,,GE04,Y,"Wonju 78, Gangwon-do, South Korea",Korean Water Quality API,1047246.6821,1937877.2775
2026-06-26,2026-06-26 10:46:31,"Wonju 79, Gangwon-do, South Korea","Wonju 79, Gangwon-do, South Korea",Wonju 79,W-7,WJ2015E001,Wonju,,Gangwon-do,South Korea,37.43686678759002,128.05467992914888,7.25,8.2,2.6,2.7,10.0,2.05,0.14,13.7,198.0,3.3,4.8,34.0,6.0,52.2,59.2,0.49,1.62,0.12,,2989,WJ2015E001,IV05,W-7,,,,GE04,Y,"Wonju 79, Gangwon-do, South Korea",Korean Water Quality API,1049069.6506,1937666.5827
2026-06-26,2026-06-26 10:46:33,"Sindong 13, Gangwon-do, South Korea","Sindong 13, Gangwon-do, South Korea",Sindong 13,W-2,WJ2015E002,Sindong,,Gangwon-do,South Korea,37.65202700002203,127.65352699945977,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,4359,WJ2015E002,IV05,W-2,,,,GE02,Y,"Sindong 13, Gangwon-do, South Korea",Korean Water Quality API,1013542.7067,1961403.9002
2026-06-26,2026-06-26 10:46:32,"Sindong 14, Gangwon-do, South Korea","Sindong 14, Gangwon-do, South Korea",Sindong 14,W-3,WJ2015E002,Sindong,,Gangwon-do,South Korea,37.68142000029905,127.66311800002704,7.25,7.4,2.6,4.3,12.0,1.75,0.18,14.4,218.0,2.1,4.8,31.0,8.0,55.0,60.4,0.33,1.62,0.16,,3899,WJ2015E002,IV05,W-3,,,,GE02,Y,"Sindong 14, Gangwon-do, South Korea",Korean Water Quality API,1014383.0619,1964666.3611
2026-06-26,2026-06-26 10:46:32,"Gwanin 20, Gangwon-do, South Korea","Gwanin 20, Gangwon-do, South Korea",Gwanin 20,W-3,WJ2015E004,Gwanin,,Gangwon-do,South Korea,38.167281999845166,127.41306700013264,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,3892,WJ2015E004,IV05,W-3,,,,GE02,Y,"Gwanin 20, Gangwon-do, South Korea",Korean Water Quality API,992384.8844,2018564.1203
2026-06-26,2026-06-26 10:46:28,"Neietsu 30, Gangwon-do, South Korea","Neietsu 30, Gangwon-do, South Korea",Neietsu 30,W-1,WJ2016E001,Neietsu,,Gangwon-do,South Korea,37.08084742664499,128.42762052654072,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,1252,WJ2016E001,IV05,W-1,,,,GE03,Y,"Neietsu 30, Gangwon-do, South Korea",Korean Water Quality API,1082449.5512,1898428.5212
2026-06-26,2026-06-26 10:46:28,"Neietsu 31, Gangwon-do, South Korea","Neietsu 31, Gangwon-do, South Korea",Neietsu 31,W-2,WJ2016E001,Neietsu,,Gangwon-do,South Korea,37.09867102916949,128.4145262538343,6.95,7.6,2.3,4.3,14.0,2.05,0.18,16.5,206.0,2.4,4.4,13.0,14.0,57.8,64.0,0.49,1.44,0.16,,1253,WJ2016E001,IV05,W-2,,,,GE03,Y,"Neietsu 31, Gangwon-do, South Korea",Korean Water Quality API,1081266.6325,1900394.5685
2026-06-26,2026-06-26 10:46:28,"Neietsu 32, Gangwon-do, South Korea","Neietsu 32, Gangwon-do, South Korea",Neietsu 32,W-3,WJ2016E001,Neietsu,,Gangwon-do,South Korea,37.09867102916949,128.4145262538343,7.0,7.8,2.6,2.3,7.0,1.6,0.1,17.2,208.0,2.7,4.8,16.0,16.0,48.0,65.2,0.25,1.62,0.08,,1254,WJ2016E001,IV05,W-3,,,,GE03,Y,"Neietsu 32, Gangwon-do, South Korea",Korean Water Quality API,1081266.6325,1900394.5685
2026-06-26,2026-06-26 10:46:28,"Neietsu 33, Gangwon-do, South Korea","Neietsu 33, Gangwon-do, South Korea",Neietsu 33,W-4,WJ2016E001,Neietsu,,Gangwon-do,South Korea,37.09944991666594,128.4135523239198,7.05,8.0,1.4,2.7,8.0,1.75,0.14,17.9,210.0,3.0,3.2,19.0,18.0,49.4,66.4,0.33,0.9,0.12,,1255,WJ2016E001,IV05,W-4,,,,GE03,Y,"Neietsu 33, Gangwon-do, South Korea",Korean Water Quality API,1081179.254,1900480.1446
